Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR0018,DLR0048,Mer-M385,172850,2,DT00796,7,3,2019,Plymouth Motors,Facel Vega Motors,Mercedes-Benz
BR0008,DLR0080,Hyu-M447,91384,4,DT00609,1,9,2018,Piaggio Motors,Subaru Motors,Hyundai
BR0027,DLR0009,Nis-M388,87868,4,DT00370,5,1,2018,Elva Motors,Elva Motors,Nissan
BR0031,DLR0014,Tes-M400,304832,4,DT00367,2,1,2018,Pontiac Motors,Saab Motors,Tesla
BR0003,DLR0024,Mer-M25,111090,2,DT00749,19,1,2019,Plymouth Motors,AC Cars Motors,Mercedes-Benz
BR0009,DLR0026,Lex-M118,82308,2,DT00510,25,5,2018,Plymouth Motors,Facel Vega Motors,Lexus
BR0019,DLR0067,Nis-M448,51462,2,DT00916,5,7,2019,PGO Motors,Subaru Motors,Nissan
BR0058,DLR0027,Mer-M5,204315,3,DT00152,1,6,2017,PGO Motors,Wiesmann Motors,Mercedes-Benz
BR0012,DLR0053,Tat-M113,58200,3,DT00464,9,4,2018,Plymouth Motors,Saab Motors,Tata
BR0023,DLR0050,Mar-M175,42624,2,DT01306,29,7,2020,Elva Motors,Wiesmann Motors,Maruti
BR0023,DLR0048,Tes-M140,253312,4,DT00852,2,5,2019,Elva Motors,Facel Vega Motors,Tesla
BR0054,DLR0066,Nis-M368,34305,1,DT00183,2,7,2017,Deccan Motors,Subaru Motors,Nissan
BR0021,DLR0049,Hyu-M387,73776,2,DT00670,1,11,2018,Peugeot Motors,Eicher Polaris Motors,Hyundai
BR0033,DLR0038,Ren-M214,120480,5,DT00628,20,9,2018,Peugeot Motors,Elva Motors,Renault
BR0015,DLR0046,Vol-M250,153352,4,DT01167,12,3,2020,PGO Motors,Saab Motors,Volkswagen
BR0058,DLR0005,Jee-M277,53316,1,DT01049,15,11,2019,PGO Motors,Deccan Motors,Jeep
BR0048,DLR0047,Tat-M113,58200,3,DT00070,11,3,2017,Saab Motors,Wiesmann Motors,Tata
BR0018,DLR0021,Mah-M452,66168,3,DT00471,16,4,2018,Plymouth Motors,Elva Motors,Mahindra
BR0040,DLR0010,Ren-M214,72288,3,DT00739,9,1,2019,Saab Motors,Ferrari Motors,Renault
BR0008,DLR0075,Tes-M180,57453,1,DT00345,11,12,2017,Piaggio Motors,Deccan Motors,Tesla
BR0058,DLR0053,Mah-M192,127460,5,DT00573,27,7,2018,PGO Motors,Saab Motors,Mahindra
BR0045,DLR0069,Jee-M37,143895,3,DT00311,7,11,2017,Elva Motors,Elva Motors,Jeep
BR0001,DLR0060,Sub-M59,52654,2,DT00585,8,8,2018,Piaggio Motors,Ferrari Motors,Subaru
BR0028,DLR0076,Vol-M30,122637,3,DT00819,30,3,2019,Subaru Motors,Fiat do Brasil Motors,Volkswagen
BR0054,DLR0073,Sub-M379,176690,5,DT00717,18,12,2018,Deccan Motors,Wiesmann Motors,Subaru
BR0021,DLR0056,For-M223,103184,2,DT00615,7,9,2018,Peugeot Motors,Saab Motors,Ford
BR0025,DLR0076,Hyu-M247,111628,4,DT00674,5,11,2018,Pontiac Motors,Fiat do Brasil Motors,Hyundai
BR0047,DLR0001,Sub-M439,143645,5,DT00897,16,6,2019,Deccan Motors,Subaru Motors,Subaru
BR0054,DLR0042,Kia-M191,36380,2,DT00761,31,1,2019,Deccan Motors,AC Cars Motors,Kia
BR0022,DLR0038,Mar-M335,18527,1,DT00405,9,2,2018,AC Cars Motors,Elva Motors,Maruti
BR0017,DLR0013,Tat-M493,21273,1,DT00611,3,9,2018,Deccan Motors,Deccan Motors,Tata
BR0048,DLR0078,Aud-M166,70352,1,DT00657,19,10,2018,Saab Motors,Saab Motors,Audi
BR0046,DLR0014,Hon-M262,72426,3,DT00429,5,3,2018,Peugeot Motors,Saab Motors,Honda
BR0015,DLR0054,Mah-M72,124930,5,DT01263,16,6,2020,PGO Motors,Wiesmann Motors,Mahindra
BR0056,DLR0035,Toy-M241,154830,5,DT00269,26,9,2017,Saab Motors,Elva Motors,Toyota
BR0022,DLR0058,Aud-M6,241150,5,DT01084,20,12,2019,AC Cars Motors,Elva Motors,Audi
BR0026,DLR0047,Jee-M217,70686,2,DT00407,11,2,2018,AC Cars Motors,Wiesmann Motors,Jeep
BR0006,DLR0070,Ren-M474,104076,4,DT01029,26,10,2019,Elva Motors,Elva Motors,Renault
BR0018,DLR0004,Nis-M448,51462,2,DT00571,25,7,2018,Plymouth Motors,Fiat do Brasil Motors,Nissan
BR0007,DLR0044,Che-M249,258745,5,DT00785,24,2,2019,Subaru Motors,Elva Motors,Chevrolet
BR0043,DLR0035,Sub-M399,108129,3,DT00887,6,6,2019,Elva Motors,Elva Motors,Subaru
BR0020,DLR0035,Sub-M419,85080,3,DT01361,22,9,2020,Deccan Motors,Elva Motors,Subaru
BR0040,DLR0024,Mah-M432,103232,4,DT00122,2,5,2017,Saab Motors,AC Cars Motors,Mahindra
BR0007,DLR0050,Toy-M381,27543,1,DT01341,2,9,2020,Subaru Motors,Wiesmann Motors,Toyota
BR0013,DLR0070,Mar-M355,55652,4,DT01089,25,12,2019,Plymouth Motors,Elva Motors,Maruti
BR0048,DLR0079,Nis-M128,143185,5,DT00826,6,4,2019,Saab Motors,Eicher Polaris Motors,Nissan
BR0016,DLR0062,Hyu-M187,73204,4,DT00808,19,3,2019,Peugeot Motors,Fiat do Brasil Motors,Hyundai
BR0028,DLR0066,Che-M429,87944,2,DT01412,12,11,2020,Subaru Motors,Subaru Motors,Chevrolet
BR0031,DLR0073,Sub-M259,74628,3,DT01311,3,8,2020,Pontiac Motors,Wiesmann Motors,Subaru
BR0051,DLR0057,BMW-M264,318936,4,DT00962,20,8,2019,Subaru Motors,Fiat do Brasil Motors,BMW
BR0038,DLR0018,For-M483,94578,2,DT00976,3,9,2019,Piaggio Motors,Ferrari Motors,Ford
BR0029,DLR0039,Jee-M197,263515,5,DT00882,1,6,2019,Piaggio Motors,Ferrari Motors,Jeep
BR0045,DLR0023,Lex-M98,210918,3,DT00572,26,7,2018,Elva Motors,Facel Vega Motors,Lexus
BR0046,DLR0004,Vol-M350,90232,2,DT00453,29,3,2018,Peugeot Motors,Fiat do Brasil Motors,Volkswagen
BR0018,DLR0015,Hyu-M407,64794,2,DT01117,22,1,2020,Plymouth Motors,Facel Vega Motors,Hyundai
BR0037,DLR0074,Lex-M378,78513,1,DT01448,18,12,2020,Pontiac Motors,Eicher Polaris Motors,Lexus
BR0003,DLR0011,Aud-M6,144690,3,DT01236,20,5,2020,Plymouth Motors,Facel Vega Motors,Audi
BR0004,DLR0041,Toy-M401,160600,4,DT00811,22,3,2019,Peugeot Motors,Deccan Motors,Toyota
BR0022,DLR0065,Che-M389,118518,3,DT00979,6,9,2019,AC Cars Motors,AC Cars Motors,Chevrolet
BR0013,DLR0003,Nis-M368,102915,3,DT00150,30,5,2017,Plymouth Motors,Deccan Motors,Nissan
BR0023,DLR0014,Cad-M316,296496,4,DT01417,17,11,2020,Elva Motors,Saab Motors,Cadillac
BR0059,DLR0073,Lex-M18,61959,1,DT00225,13,8,2017,PGO Motors,Wiesmann Motors,Lexus
BR0047,DLR0069,For-M83,201135,5,DT00714,15,12,2018,Deccan Motors,Elva Motors,Ford
BR0028,DLR0025,Mah-M372,23306,1,DT01071,7,12,2019,Subaru Motors,Facel Vega Motors,Mahindra
BR0046,DLR0058,Vol-M490,44233,1,DT00718,19,12,2018,Peugeot Motors,Elva Motors,Volkswagen
BR0025,DLR0078,Mar-M375,13267,1,DT00606,29,8,2018,Pontiac Motors,Saab Motors,Maruti
BR0010,DLR0075,Cad-M116,120302,2,DT01379,10,10,2020,Peugeot Motors,Deccan Motors,Cadillac
BR0007,DLR0064,Ren-M214,120480,5,DT00405,9,2,2018,Subaru Motors,Elva Motors,Renault
BR0012,DLR0042,BMW-M64,127018,2,DT00894,13,6,2019,Plymouth Motors,AC Cars Motors,BMW
BR0011,DLR0016,Ren-M54,82341,3,DT00978,5,9,2019,Saab Motors,Fiat do Brasil Motors,Renault
BR0035,DLR0059,For-M243,100624,2,DT00241,29,8,2017,Piaggio Motors,Elva Motors,Ford
BR0044,DLR0047,Hon-M262,24142,1,DT00656,18,10,2018,Pontiac Motors,Wiesmann Motors,Honda
BR0012,DLR0060,BMW-M304,83358,2,DT00239,27,8,2017,Plymouth Motors,Ferrari Motors,BMW
BR0026,DLR0059,Nis-M388,43934,2,DT01357,18,9,2020,AC Cars Motors,Elva Motors,Nissan
BR0012,DLR0013,Sub-M79,129352,4,DT00283,10,10,2017,Plymouth Motors,Deccan Motors,Subaru
BR0017,DLR0036,For-M63,110985,5,DT00017,17,1,2017,Deccan Motors,Fiat do Brasil Motors,Ford
BR0026,DLR0080,Nis-M8,152470,5,DT00981,8,9,2019,AC Cars Motors,Subaru Motors,Nissan
BR0047,DLR0076,BMW-M284,373495,5,DT00804,15,3,2019,Deccan Motors,Fiat do Brasil Motors,BMW
BR0007,DLR0052,Kia-M151,52100,2,DT00926,15,7,2019,Subaru Motors,Wiesmann Motors,Kia
BR0029,DLR0067,Toy-M381,137715,5,DT01148,22,2,2020,Piaggio Motors,Subaru Motors,Toyota
BR0019,DLR0077,Kia-M431,76668,4,DT00228,16,8,2017,PGO Motors,Ferrari Motors,Kia
BR0027,DLR0055,Toy-M21,203985,5,DT00618,10,9,2018,Elva Motors,AC Cars Motors,Toyota
BR0025,DLR0070,Mer-M285,204816,4,DT01012,9,10,2019,Pontiac Motors,Elva Motors,Mercedes-Benz
BR0022,DLR0016,BMW-M164,178754,2,DT00831,11,4,2019,AC Cars Motors,Fiat do Brasil Motors,BMW
BR0030,DLR0045,Tat-M453,94064,4,DT01170,15,3,2020,Saab Motors,Facel Vega Motors,Tata
BR0043,DLR0062,Ren-M34,89265,5,DT00471,16,4,2018,Elva Motors,Fiat do Brasil Motors,Renault
BR0052,DLR0036,Cad-M356,249800,4,DT00221,9,8,2017,AC Cars Motors,Fiat do Brasil Motors,Cadillac
BR0019,DLR0038,Kia-M231,90117,3,DT00841,21,4,2019,PGO Motors,Elva Motors,Kia
BR0020,DLR0009,Cad-M116,60151,1,DT00582,5,8,2018,Deccan Motors,Elva Motors,Cadillac
BR0018,DLR0005,Nis-M388,43934,2,DT01312,4,8,2020,Plymouth Motors,Deccan Motors,Nissan
BR0037,DLR0022,For-M343,120213,3,DT00916,5,7,2019,Pontiac Motors,Ferrari Motors,Ford
BR0013,DLR0042,Tes-M300,113928,2,DT00989,16,9,2019,Plymouth Motors,AC Cars Motors,Tesla
BR0019,DLR0031,Aud-M106,160196,4,DT00649,11,10,2018,PGO Motors,Wiesmann Motors,Audi
BR0021,DLR0061,For-M163,52746,1,DT00384,19,1,2018,Peugeot Motors,Fiat do Brasil Motors,Ford
BR0032,DLR0066,Sub-M339,201735,5,DT00415,19,2,2018,Subaru Motors,Subaru Motors,Subaru
BR0002,DLR0066,Mah-M372,46612,2,DT00187,6,7,2017,Saab Motors,Subaru Motors,Mahindra
BR0032,DLR0016,Mah-M472,16324,1,DT00316,12,11,2017,Subaru Motors,Fiat do Brasil Motors,Mahindra
BR0031,DLR0001,Hon-M302,140650,5,DT00016,16,1,2017,Pontiac Motors,Subaru Motors,Honda
BR0004,DLR0071,Mar-M375,66335,5,DT00907,26,6,2019,Peugeot Motors,Subaru Motors,Maruti
BR0012,DLR0075,Hyu-M367,68562,2,DT01434,4,12,2020,Plymouth Motors,Deccan Motors,Hyundai
BR0047,DLR0053,Tes-M480,92075,1,DT01372,3,10,2020,Deccan Motors,Saab Motors,Tesla
BR0042,DLR0024,Sub-M199,51632,2,DT00618,10,9,2018,Deccan Motors,AC Cars Motors,Subaru
BR0011,DLR0040,Sub-M19,59060,2,DT01132,6,2,2020,Saab Motors,Facel Vega Motors,Subaru
BR0045,DLR0067,Kia-M171,81021,3,DT00818,29,3,2019,Elva Motors,Subaru Motors,Kia
BR0027,DLR0054,Mar-M195,32204,2,DT00012,12,1,2017,Elva Motors,Wiesmann Motors,Maruti
BR0060,DLR0054,Mer-M305,91012,2,DT00962,20,8,2019,Elva Motors,Wiesmann Motors,Mercedes-Benz
BR0025,DLR0010,BMW-M84,194720,4,DT00030,30,1,2017,Pontiac Motors,Ferrari Motors,BMW
BR0013,DLR0042,Lex-M298,69375,1,DT00444,20,3,2018,Plymouth Motors,AC Cars Motors,Lexus
BR0022,DLR0057,Toy-M421,185505,5,DT00303,30,10,2017,AC Cars Motors,Fiat do Brasil Motors,Toyota
BR0027,DLR0041,Hon-M242,62559,3,DT00468,13,4,2018,Elva Motors,Deccan Motors,Honda
BR0025,DLR0066,Hon-M162,79476,2,DT00336,2,12,2017,Pontiac Motors,Subaru Motors,Honda
BR0012,DLR0073,BMW-M424,45486,1,DT00012,12,1,2017,Plymouth Motors,Wiesmann Motors,BMW
BR0034,DLR0048,Mah-M352,23002,1,DT00522,6,6,2018,Subaru Motors,Facel Vega Motors,Mahindra
BR0002,DLR0065,Sub-M39,102544,4,DT00788,27,2,2019,Saab Motors,AC Cars Motors,Subaru
BR0024,DLR0027,BMW-M124,211496,4,DT01459,29,12,2020,PGO Motors,Wiesmann Motors,BMW
BR0014,DLR0066,Sub-M159,32754,1,DT01410,10,11,2020,Subaru Motors,Subaru Motors,Subaru
BR0037,DLR0028,Mar-M15,77896,4,DT01309,1,8,2020,Pontiac Motors,AC Cars Motors,Maruti
BR0010,DLR0078,Mer-M125,464000,5,DT01364,25,9,2020,Peugeot Motors,Saab Motors,Mercedes-Benz
BR0012,DLR0022,Nis-M128,57274,2,DT00674,5,11,2018,Plymouth Motors,Ferrari Motors,Nissan
BR0022,DLR0078,Tat-M173,78732,4,DT00036,5,2,2017,AC Cars Motors,Saab Motors,Tata
BR0036,DLR0056,Cad-M336,418230,5,DT00639,1,10,2018,Peugeot Motors,Saab Motors,Cadillac
BR0045,DLR0036,Cad-M96,65445,1,DT00729,30,12,2018,Elva Motors,Fiat do Brasil Motors,Cadillac
BR0023,DLR0016,Lex-M18,185877,3,DT00148,28,5,2017,Elva Motors,Fiat do Brasil Motors,Lexus
BR0021,DLR0078,Tat-M453,94064,4,DT00699,30,11,2018,Peugeot Motors,Saab Motors,Tata
BR0045,DLR0014,Cad-M396,68190,1,DT00710,11,12,2018,Elva Motors,Saab Motors,Cadillac
BR0017,DLR0041,Sub-M199,103264,4,DT00317,13,11,2017,Deccan Motors,Deccan Motors,Subaru
BR0034,DLR0005,Mar-M495,66476,4,DT01334,26,8,2020,Subaru Motors,Deccan Motors,Maruti
BR0023,DLR0078,For-M283,183776,4,DT00109,19,4,2017,Elva Motors,Saab Motors,Ford
BR0053,DLR0031,For-M43,22854,1,DT00847,27,4,2019,Saab Motors,Wiesmann Motors,Ford
BR0019,DLR0054,Tat-M273,104392,4,DT01379,10,10,2020,PGO Motors,Wiesmann Motors,Tata
BR0059,DLR0035,Kia-M471,111560,5,DT00190,9,7,2017,PGO Motors,Elva Motors,Kia
BR0031,DLR0022,Mer-M285,51204,1,DT01225,9,5,2020,Pontiac Motors,Ferrari Motors,Mercedes-Benz
BR0008,DLR0001,Sub-M219,29801,1,DT00837,17,4,2019,Piaggio Motors,Subaru Motors,Subaru
BR0039,DLR0054,For-M343,120213,3,DT00940,29,7,2019,Deccan Motors,Wiesmann Motors,Ford
BR0054,DLR0016,Sub-M459,215325,5,DT01368,29,9,2020,Deccan Motors,Fiat do Brasil Motors,Subaru
BR0001,DLR0058,Tes-M20,207960,3,DT00611,3,9,2018,Piaggio Motors,Elva Motors,Tesla
BR0017,DLR0066,Kia-M111,25158,1,DT01461,31,12,2020,Deccan Motors,Subaru Motors,Kia
BR0048,DLR0051,Aud-M326,390790,5,DT00852,2,5,2019,Saab Motors,AC Cars Motors,Audi
BR0005,DLR0076,Nis-M188,94404,3,DT00131,11,5,2017,Piaggio Motors,Fiat do Brasil Motors,Nissan
BR0009,DLR0039,Che-M109,171728,4,DT00212,31,7,2017,Plymouth Motors,Ferrari Motors,Chevrolet
BR0045,DLR0043,Mar-M275,45531,3,DT00243,31,8,2017,Elva Motors,Elva Motors,Maruti
BR0057,DLR0052,Jee-M397,141428,4,DT00653,15,10,2018,Deccan Motors,Wiesmann Motors,Jeep
BR0022,DLR0043,Jee-M437,248445,5,DT00111,21,4,2017,AC Cars Motors,Elva Motors,Jeep
BR0008,DLR0042,Cad-M456,266708,4,DT00211,30,7,2017,Piaggio Motors,AC Cars Motors,Cadillac
BR0026,DLR0023,Tes-M240,285213,3,DT00858,8,5,2019,AC Cars Motors,Facel Vega Motors,Tesla
BR0009,DLR0020,Jee-M77,215780,4,DT00299,26,10,2017,Plymouth Motors,Ferrari Motors,Jeep
BR0012,DLR0079,Kia-M211,90747,3,DT00440,16,3,2018,Plymouth Motors,Eicher Polaris Motors,Kia
BR0026,DLR0042,Hon-M462,125775,3,DT00439,15,3,2018,AC Cars Motors,AC Cars Motors,Honda
BR0043,DLR0019,Kia-M11,49552,2,DT00411,15,2,2018,Elva Motors,AC Cars Motors,Kia
BR0038,DLR0042,Vol-M430,122604,4,DT00902,21,6,2019,Piaggio Motors,AC Cars Motors,Volkswagen
BR0040,DLR0072,Mer-M65,230094,3,DT01244,28,5,2020,Saab Motors,Elva Motors,Mercedes-Benz
BR0039,DLR0061,Ren-M374,59922,3,DT00052,21,2,2017,Deccan Motors,Fiat do Brasil Motors,Renault
BR0026,DLR0012,Che-M409,90912,4,DT01348,9,9,2020,AC Cars Motors,Saab Motors,Chevrolet
BR0024,DLR0080,Aud-M46,226960,5,DT01445,15,12,2020,PGO Motors,Subaru Motors,Audi
BR0054,DLR0054,Che-M89,165555,5,DT01293,16,7,2020,Deccan Motors,Wiesmann Motors,Chevrolet
BR0011,DLR0049,Lex-M118,164616,4,DT00116,26,4,2017,Saab Motors,Eicher Polaris Motors,Lexus
BR0011,DLR0054,Aud-M366,145700,2,DT00007,7,1,2017,Saab Motors,Wiesmann Motors,Audi
BR0028,DLR0057,Che-M429,87944,2,DT01239,23,5,2020,Subaru Motors,Fiat do Brasil Motors,Chevrolet
BR0019,DLR0036,Che-M409,113640,5,DT00538,22,6,2018,PGO Motors,Fiat do Brasil Motors,Chevrolet
BR0030,DLR0017,Ren-M334,56517,3,DT00782,21,2,2019,Saab Motors,Ferrari Motors,Renault
BR0029,DLR0045,Nis-M208,142152,4,DT00963,21,8,2019,Piaggio Motors,Facel Vega Motors,Nissan
BR0051,DLR0047,Vol-M110,42492,1,DT00079,20,3,2017,Subaru Motors,Wiesmann Motors,Volkswagen
BR0058,DLR0038,BMW-M64,254036,4,DT01205,19,4,2020,PGO Motors,Elva Motors,BMW
BR0042,DLR0007,Hyu-M87,23759,1,DT01344,5,9,2020,Deccan Motors,Subaru Motors,Hyundai
BR0049,DLR0041,Jee-M337,117954,2,DT01302,25,7,2020,Piaggio Motors,Deccan Motors,Jeep
BR0007,DLR0050,Lex-M138,68643,1,DT00330,26,11,2017,Subaru Motors,Wiesmann Motors,Lexus
BR0033,DLR0001,Mar-M475,52564,4,DT00742,12,1,2019,Peugeot Motors,Subaru Motors,Maruti
BR0004,DLR0017,Nis-M188,62936,2,DT00949,7,8,2019,Peugeot Motors,Ferrari Motors,Nissan
BR0004,DLR0001,Hyu-M427,44982,2,DT00644,6,10,2018,Peugeot Motors,Subaru Motors,Hyundai
BR0009,DLR0061,Lex-M478,149156,2,DT00071,12,3,2017,Plymouth Motors,Fiat do Brasil Motors,Lexus
BR0024,DLR0036,Nis-M8,152470,5,DT00291,18,10,2017,PGO Motors,Fiat do Brasil Motors,Nissan
BR0027,DLR0032,For-M123,153897,3,DT00756,26,1,2019,Elva Motors,AC Cars Motors,Ford
BR0060,DLR0029,Aud-M146,287944,4,DT00377,12,1,2018,Elva Motors,Facel Vega Motors,Audi
BR0059,DLR0031,Mar-M355,41739,3,DT00528,12,6,2018,PGO Motors,Wiesmann Motors,Maruti
BR0039,DLR0048,Toy-M421,37101,1,DT00260,17,9,2017,Deccan Motors,Facel Vega Motors,Toyota
BR0004,DLR0030,Ren-M474,26019,1,DT00942,31,7,2019,Peugeot Motors,Wiesmann Motors,Renault
BR0044,DLR0012,For-M203,58910,2,DT01302,25,7,2020,Pontiac Motors,Saab Motors,Ford
BR0026,DLR0053,Mah-M292,37344,2,DT00222,10,8,2017,AC Cars Motors,Saab Motors,Mahindra
BR0001,DLR0058,Mar-M455,57710,5,DT00255,12,9,2017,Piaggio Motors,Elva Motors,Maruti
BR0006,DLR0070,Vol-M90,138680,5,DT00599,22,8,2018,Elva Motors,Elva Motors,Volkswagen
BR0037,DLR0018,Tes-M200,218235,3,DT01068,4,12,2019,Pontiac Motors,Ferrari Motors,Tesla
BR0030,DLR0042,Ren-M254,152995,5,DT00607,30,8,2018,Saab Motors,AC Cars Motors,Renault
BR0012,DLR0027,Lex-M458,395405,5,DT00033,2,2,2017,Plymouth Motors,Wiesmann Motors,Lexus
BR0012,DLR0029,Tat-M393,85520,5,DT01447,17,12,2020,Plymouth Motors,Facel Vega Motors,Tata
BR0015,DLR0002,Mar-M235,104465,5,DT01185,30,3,2020,PGO Motors,Eicher Polaris Motors,Maruti
BR0003,DLR0007,Lex-M438,102348,2,DT00172,21,6,2017,Plymouth Motors,Subaru Motors,Lexus
BR0033,DLR0059,Toy-M421,74202,2,DT00422,26,2,2018,Peugeot Motors,Elva Motors,Toyota
BR0059,DLR0068,Kia-M11,99104,4,DT00378,13,1,2018,PGO Motors,Saab Motors,Kia
BR0024,DLR0022,Lex-M98,351530,5,DT00881,31,5,2019,PGO Motors,Ferrari Motors,Lexus
BR0025,DLR0057,For-M383,91096,2,DT01196,10,4,2020,Pontiac Motors,Fiat do Brasil Motors,Ford
BR0016,DLR0014,Mar-M55,42654,3,DT01109,14,1,2020,Peugeot Motors,Saab Motors,Maruti
BR0051,DLR0049,BMW-M224,202588,4,DT01436,6,12,2020,Subaru Motors,Eicher Polaris Motors,BMW
BR0022,DLR0032,Hon-M442,126670,5,DT00265,22,9,2017,AC Cars Motors,AC Cars Motors,Honda
BR0053,DLR0059,Jee-M197,105406,2,DT00727,28,12,2018,Saab Motors,Elva Motors,Jeep
BR0015,DLR0071,Kia-M251,40982,2,DT01354,15,9,2020,PGO Motors,Subaru Motors,Kia
BR0019,DLR0010,For-M123,153897,3,DT00925,14,7,2019,PGO Motors,Ferrari Motors,Ford
BR0006,DLR0012,Che-M29,150063,3,DT00348,14,12,2017,Elva Motors,Saab Motors,Chevrolet
BR0029,DLR0019,Ren-M294,117020,5,DT00623,15,9,2018,Piaggio Motors,AC Cars Motors,Renault
BR0020,DLR0047,Mah-M392,40146,2,DT01091,27,12,2019,Deccan Motors,Wiesmann Motors,Mahindra
BR0008,DLR0016,Kia-M451,102695,5,DT00597,20,8,2018,Piaggio Motors,Fiat do Brasil Motors,Kia
BR0060,DLR0078,Mar-M195,16102,1,DT01357,18,9,2020,Elva Motors,Saab Motors,Maruti
BR0041,DLR0022,Hyu-M327,59844,2,DT01357,18,9,2020,Pontiac Motors,Ferrari Motors,Hyundai
BR0044,DLR0001,Tat-M113,97000,5,DT01432,2,12,2020,Pontiac Motors,Subaru Motors,Tata
BR0025,DLR0050,Kia-M491,27435,1,DT00266,23,9,2017,Pontiac Motors,Wiesmann Motors,Kia
BR0060,DLR0026,Mer-M345,53938,1,DT00012,12,1,2017,Elva Motors,Facel Vega Motors,Mercedes-Benz
BR0036,DLR0023,Ren-M334,18839,1,DT01392,23,10,2020,Peugeot Motors,Facel Vega Motors,Renault
BR0043,DLR0025,Ren-M134,94805,5,DT00171,20,6,2017,Elva Motors,Facel Vega Motors,Renault
BR0014,DLR0028,Toy-M141,122631,3,DT01214,28,4,2020,Subaru Motors,AC Cars Motors,Toyota
BR0057,DLR0051,Mar-M315,85004,4,DT00658,20,10,2018,Deccan Motors,AC Cars Motors,Maruti
BR0040,DLR0068,Mar-M155,16893,1,DT01080,16,12,2019,Saab Motors,Saab Motors,Maruti
BR0048,DLR0067,Che-M249,103498,2,DT00814,25,3,2019,Saab Motors,Subaru Motors,Chevrolet
BR0013,DLR0069,Mah-M392,100365,5,DT00922,11,7,2019,Plymouth Motors,Elva Motors,Mahindra
BR0047,DLR0066,Lex-M118,82308,2,DT00148,28,5,2017,Deccan Motors,Subaru Motors,Lexus
BR0047,DLR0077,Vol-M370,137044,4,DT00813,24,3,2019,Deccan Motors,Ferrari Motors,Volkswagen
BR0055,DLR0075,Kia-M111,25158,1,DT01138,12,2,2020,Plymouth Motors,Deccan Motors,Kia
BR0026,DLR0014,Mar-M35,82925,5,DT01171,16,3,2020,AC Cars Motors,Saab Motors,Maruti
BR0024,DLR0065,Mer-M45,322492,4,DT00374,9,1,2018,PGO Motors,AC Cars Motors,Mercedes-Benz
BR0018,DLR0076,Hyu-M427,67473,3,DT00563,17,7,2018,Plymouth Motors,Fiat do Brasil Motors,Hyundai
BR0060,DLR0059,Tes-M220,236760,4,DT00439,15,3,2018,Elva Motors,Elva Motors,Tesla
BR0059,DLR0052,For-M403,99656,4,DT01313,5,8,2020,PGO Motors,Wiesmann Motors,Ford
BR0037,DLR0026,Aud-M126,70711,1,DT00253,10,9,2017,Pontiac Motors,Facel Vega Motors,Audi
BR0023,DLR0054,For-M483,236445,5,DT00127,7,5,2017,Elva Motors,Wiesmann Motors,Ford
BR0048,DLR0035,Cad-M16,341176,4,DT00662,24,10,2018,Saab Motors,Elva Motors,Cadillac
BR0055,DLR0026,Tat-M173,78732,4,DT00444,20,3,2018,Plymouth Motors,Facel Vega Motors,Tata
BR0001,DLR0006,Che-M409,22728,1,DT00085,26,3,2017,Piaggio Motors,Fiat do Brasil Motors,Chevrolet
BR0043,DLR0023,Mar-M115,59622,3,DT00663,25,10,2018,Elva Motors,Facel Vega Motors,Maruti
BR0043,DLR0018,Lex-M158,217180,5,DT01376,7,10,2020,Elva Motors,Ferrari Motors,Lexus
BR0039,DLR0023,Mer-M405,88352,1,DT01249,2,6,2020,Deccan Motors,Facel Vega Motors,Mercedes-Benz
BR0024,DLR0047,Nis-M428,60260,2,DT00813,24,3,2019,PGO Motors,Wiesmann Motors,Nissan
BR0007,DLR0050,Mar-M435,35720,2,DT00680,11,11,2018,Subaru Motors,Wiesmann Motors,Maruti
BR0006,DLR0009,Tes-M340,196413,3,DT01456,26,12,2020,Elva Motors,Elva Motors,Tesla
BR0031,DLR0021,Che-M109,42932,1,DT00245,2,9,2017,Pontiac Motors,Elva Motors,Chevrolet
BR0013,DLR0049,Cad-M296,292500,5,DT01114,19,1,2020,Plymouth Motors,Eicher Polaris Motors,Cadillac
BR0054,DLR0017,Nis-M148,151480,5,DT00343,9,12,2017,Deccan Motors,Ferrari Motors,Nissan
BR0025,DLR0058,Mer-M425,100670,2,DT00028,28,1,2017,Pontiac Motors,Elva Motors,Mercedes-Benz
BR0057,DLR0038,Ren-M134,56883,3,DT00297,24,10,2017,Deccan Motors,Elva Motors,Renault
BR0014,DLR0066,Che-M429,131916,3,DT00902,21,6,2019,Subaru Motors,Subaru Motors,Chevrolet
BR0035,DLR0024,Sub-M259,124380,5,DT01192,6,4,2020,Piaggio Motors,AC Cars Motors,Subaru
BR0052,DLR0035,Nis-M448,25731,1,DT00146,26,5,2017,AC Cars Motors,Elva Motors,Nissan
BR0025,DLR0045,Toy-M1,144628,4,DT00702,3,12,2018,Pontiac Motors,Facel Vega Motors,Toyota
BR0034,DLR0016,Aud-M126,212133,3,DT00508,23,5,2018,Subaru Motors,Fiat do Brasil Motors,Audi
BR0025,DLR0016,For-M403,74742,3,DT00221,9,8,2017,Pontiac Motors,Fiat do Brasil Motors,Ford
BR0001,DLR0042,Sub-M499,34188,1,DT01206,20,4,2020,Piaggio Motors,AC Cars Motors,Subaru
